"Rank","Team","Record","Points","PV.Rank","Voter","Week"
12,"Texas","1-0",743,"-","marc-weiszer","Week 2"
13,"Michigan State","1-0",722,"12","marc-weiszer","Week 2"
14,"Iowa","1-0",588,"17","marc-weiszer","Week 2"
15,"Texas A&M","1-0",477,"-","marc-weiszer","Week 2"
16,"Wisconsin","1-0",759,"-","marc-weiszer","Week 2"
17,"Washington","1-0",884,"14","marc-weiszer","Week 2"
18,"Florida","1-0",117,"25","marc-weiszer","Week 2"
19,"Oklahoma","0-1",664,"3","marc-weiszer","Week 2"
20,"Mississippi","0-1",493,"11","marc-weiszer","Week 2"
21,"Baylor","1-0",296,"23","marc-weiszer","Week 2"
22,"Notre Dame","0-1",528,"10","marc-weiszer","Week 2"
23,"Louisville","1-0",686,"19","marc-weiszer","Week 2"
24,"LSU","0-1",423,"5","marc-weiszer","Week 2"
25,"Oregon","1-0",242,"24","marc-weiszer","Week 2"
1,"Alabama","1-0",1518,"1","marq-burnett","Week 2"
2,"Florida State","1-0",1413,"4","marq-burnett","Week 2"
3,"Ohio State","1-0",1324,"6","marq-burnett","Week 2"
4,"Clemson","1-0",1416,"2","marq-burnett","Week 2"
5,"Houston","1-0",1243,"15","marq-burnett","Week 2"
6,"Michigan","1-0",1261,"7","marq-burnett","Week 2"
7,"Stanford","1-0",1140,"8","marq-burnett","Week 2"
8,"Michigan State","1-0",722,"12","marq-burnett","Week 2"
9,"TCU","1-0",635,"13","marq-burnett","Week 2"
10,"Louisville","1-0",686,"19","marq-burnett","Week 2"
11,"Washington","1-0",884,"14","marq-burnett","Week 2"
12,"Tennessee","1-0",573,"9","marq-burnett","Week 2"
13,"Georgia","1-0",877,"18","marq-burnett","Week 2"
14,"Iowa","1-0",588,"17","marq-burnett","Week 2"
15,"Baylor","1-0",296,"23","marq-burnett","Week 2"
16,"Notre Dame","0-1",528,"10","marq-burnett","Week 2"
17,"Mississippi","0-1",493,"11","marq-burnett","Week 2"
18,"Oklahoma State","1-0",409,"21","marq-burnett","Week 2"
19,"Oregon","1-0",242,"24","marq-burnett","Week 2"
20,"Florida","1-0",117,"25","marq-burnett","Week 2"
21,"Texas","1-0",743,"-","marq-burnett","Week 2"
22,"Wisconsin","1-0",759,"-","marq-burnett","Week 2"
23,"Texas A&M","1-0",477,"-","marq-burnett","Week 2"
24,"Oklahoma","0-1",664,"3","marq-burnett","Week 2"
25,"LSU","0-1",423,"5","marq-burnett","Week 2"
1,"Alabama","1-0",1518,"1","matt-charboneau","Week 2"
2,"Clemson","1-0",1416,"2","matt-charboneau","Week 2"
3,"Florida State","1-0",1413,"4","matt-charboneau","Week 2"
4,"Ohio State","1-0",1324,"6","matt-charboneau","Week 2"
5,"Stanford","1-0",1140,"8","matt-charboneau","Week 2"
6,"Michigan","1-0",1261,"7","matt-charboneau","Week 2"
7,"Houston","1-0",1243,"15","matt-charboneau","Week 2"
8,"Iowa","1-0",588,"17","matt-charboneau","Week 2"
9,"Washington","1-0",884,"14","matt-charboneau","Week 2"
10,"Wisconsin","1-0",759,"-","matt-charboneau","Week 2"
11,"Oklahoma","0-1",664,"3","matt-charboneau","Week 2"
12,"LSU","0-1",423,"5","matt-charboneau","Week 2"
13,"Texas","1-0",743,"-","matt-charboneau","Week 2"
14,"Notre Dame","0-1",528,"10","matt-charboneau","Week 2"
15,"Michigan State","1-0",722,"12","matt-charboneau","Week 2"
16,"Louisville","1-0",686,"19","matt-charboneau","Week 2"
17,"Georgia","1-0",877,"18","matt-charboneau","Week 2"
18,"Oklahoma State","1-0",409,"21","matt-charboneau","Week 2"
19,"Texas A&M","1-0",477,"-","matt-charboneau","Week 2"
20,"TCU","1-0",635,"13","matt-charboneau","Week 2"
21,"Mississippi","0-1",493,"11","matt-charboneau","Week 2"
22,"Boise State","1-0",50,"-","matt-charboneau","Week 2"
23,"Oregon","1-0",242,"24","matt-charboneau","Week 2"
24,"Baylor","1-0",296,"23","matt-charboneau","Week 2"
25,"Tennessee","1-0",573,"9","matt-charboneau","Week 2"
1,"Alabama","1-0",1518,"1","matt-galloway","Week 2"
2,"Florida State","1-0",1413,"4","matt-galloway","Week 2"
3,"Clemson","1-0",1416,"2","matt-galloway","Week 2"
4,"Michigan","1-0",1261,"7","matt-galloway","Week 2"
5,"Stanford","1-0",1140,"8","matt-galloway","Week 2"
6,"Ohio State","1-0",1324,"6","matt-galloway","Week 2"
7,"Houston","1-0",1243,"15","matt-galloway","Week 2"
8,"Tennessee","1-0",573,"9","matt-galloway","Week 2"
9,"Michigan State","1-0",722,"12","matt-galloway","Week 2"
10,"Georgia","1-0",877,"18","matt-galloway","Week 2"
11,"Oklahoma","0-1",664,"3","matt-galloway","Week 2"
12,"Iowa","1-0",588,"17","matt-galloway","Week 2"
13,"Oregon","1-0",242,"24","matt-galloway","Week 2"
14,"Baylor","1-0",296,"23","matt-galloway","Week 2"
15,"Washington","1-0",884,"14","matt-galloway","Week 2"
16,"Mississippi","0-1",493,"11","matt-galloway","Week 2"
17,"Texas","1-0",743,"-","matt-galloway","Week 2"
18,"Wisconsin","1-0",759,"-","matt-galloway","Week 2"
19,"TCU","1-0",635,"13","matt-galloway","Week 2"
20,"Oklahoma State","1-0",409,"21","matt-galloway","Week 2"
21,"LSU","0-1",423,"5","matt-galloway","Week 2"
22,"Notre Dame","0-1",528,"10","matt-galloway","Week 2"
23,"Utah","1-0",43,"-","matt-galloway","Week 2"
24,"Louisville","1-0",686,"19","matt-galloway","Week 2"
25,"Texas A&M","1-0",477,"-","matt-galloway","Week 2"
1,"Clemson","1-0",1416,"2","matt-mccoy","Week 2"
2,"Alabama","1-0",1518,"1","matt-mccoy","Week 2"
3,"Florida State","1-0",1413,"4","matt-mccoy","Week 2"
4,"Houston","1-0",1243,"15","matt-mccoy","Week 2"
5,"Stanford","1-0",1140,"8","matt-mccoy","Week 2"
6,"Ohio State","1-0",1324,"6","matt-mccoy","Week 2"
7,"Michigan","1-0",1261,"7","matt-mccoy","Week 2"
8,"Georgia","1-0",877,"18","matt-mccoy","Week 2"
9,"Tennessee","1-0",573,"9","matt-mccoy","Week 2"
10,"Texas","1-0",743,"-","matt-mccoy","Week 2"
11,"Wisconsin","1-0",759,"-","matt-mccoy","Week 2"
12,"Oklahoma","0-1",664,"3","matt-mccoy","Week 2"
13,"Notre Dame","0-1",528,"10","matt-mccoy","Week 2"
14,"Washington","1-0",884,"14","matt-mccoy","Week 2"
15,"Mississippi","0-1",493,"11","matt-mccoy","Week 2"
16,"Michigan State","1-0",722,"12","matt-mccoy","Week 2"
17,"LSU","0-1",423,"5","matt-mccoy","Week 2"
18,"Iowa","1-0",588,"17","matt-mccoy","Week 2"
19,"Louisville","1-0",686,"19","matt-mccoy","Week 2"
20,"Texas A&M","1-0",477,"-","matt-mccoy","Week 2"
21,"Baylor","1-0",296,"23","matt-mccoy","Week 2"
22,"Oklahoma State","1-0",409,"21","matt-mccoy","Week 2"
23,"TCU","1-0",635,"13","matt-mccoy","Week 2"
24,"North Carolina","0-1",23,"-","matt-mccoy","Week 2"
25,"UCLA","0-1",62,"-","matt-mccoy","Week 2"
1,"Alabama","1-0",1518,"1","matt-porter","Week 2"
2,"Clemson","1-0",1416,"2","matt-porter","Week 2"
3,"Michigan","1-0",1261,"7","matt-porter","Week 2"
4,"Florida State","1-0",1413,"4","matt-porter","Week 2"
5,"Ohio State","1-0",1324,"6","matt-porter","Week 2"
6,"Stanford","1-0",1140,"8","matt-porter","Week 2"
7,"Houston","1-0",1243,"15","matt-porter","Week 2"
8,"Georgia","1-0",877,"18","matt-porter","Week 2"
9,"Oklahoma","0-1",664,"3","matt-porter","Week 2"
10,"TCU","1-0",635,"13","matt-porter","Week 2"
11,"Mississippi","0-1",493,"11","matt-porter","Week 2"
12,"Oklahoma State","1-0",409,"21","matt-porter","Week 2"
13,"Washington","1-0",884,"14","matt-porter","Week 2"
14,"Tennessee","1-0",573,"9","matt-porter","Week 2"
15,"LSU","0-1",423,"5","matt-porter","Week 2"
16,"Texas A&M","1-0",477,"-","matt-porter","Week 2"
17,"Louisville","1-0",686,"19","matt-porter","Week 2"
18,"Michigan State","1-0",722,"12","matt-porter","Week 2"
19,"Wisconsin","1-0",759,"-","matt-porter","Week 2"
20,"Texas","1-0",743,"-","matt-porter","Week 2"
21,"Notre Dame","0-1",528,"10","matt-porter","Week 2"
22,"Oregon","1-0",242,"24","matt-porter","Week 2"
23,"Iowa","1-0",588,"17","matt-porter","Week 2"
24,"North Carolina","0-1",23,"-","matt-porter","Week 2"
25,"Miami","1-0",137,"-","matt-porter","Week 2"
1,"Alabama","1-0",1518,"1","michael-bonner","Week 2"
2,"Florida State","1-0",1413,"4","michael-bonner","Week 2"
3,"Clemson","1-0",1416,"2","michael-bonner","Week 2"
4,"Michigan","1-0",1261,"7","michael-bonner","Week 2"
5,"Ohio State","1-0",1324,"6","michael-bonner","Week 2"
6,"Houston","1-0",1243,"15","michael-bonner","Week 2"
7,"Stanford","1-0",1140,"8","michael-bonner","Week 2"
8,"Georgia","1-0",877,"18","michael-bonner","Week 2"
9,"Washington","1-0",884,"14","michael-bonner","Week 2"
10,"Tennessee","1-0",573,"9","michael-bonner","Week 2"
11,"Michigan State","1-0",722,"12","michael-bonner","Week 2"
12,"Iowa","1-0",588,"17","michael-bonner","Week 2"
13,"Oklahoma","0-1",664,"3","michael-bonner","Week 2"
14,"Mississippi","0-1",493,"11","michael-bonner","Week 2"
15,"Oklahoma State","1-0",409,"21","michael-bonner","Week 2"
16,"TCU","1-0",635,"13","michael-bonner","Week 2"
17,"Louisville","1-0",686,"19","michael-bonner","Week 2"
18,"Wisconsin","1-0",759,"-","michael-bonner","Week 2"
19,"Texas","1-0",743,"-","michael-bonner","Week 2"
20,"Texas A&M","1-0",477,"-","michael-bonner","Week 2"
21,"LSU","0-1",423,"5","michael-bonner","Week 2"
22,"Oregon","1-0",242,"24","michael-bonner","Week 2"
23,"Boise State","1-0",50,"-","michael-bonner","Week 2"
24,"Brigham Young","1-0",5,"-","michael-bonner","Week 2"
25,"Notre Dame","0-1",528,"10","michael-bonner","Week 2"
1,"Alabama","1-0",1518,"1","michael-lev","Week 2"
2,"Clemson","1-0",1416,"2","michael-lev","Week 2"
3,"Florida State","1-0",1413,"4","michael-lev","Week 2"
4,"Ohio State","1-0",1324,"6","michael-lev","Week 2"
5,"Michigan","1-0",1261,"7","michael-lev","Week 2"
6,"Houston","1-0",1243,"15","michael-lev","Week 2"
7,"Stanford","1-0",1140,"8","michael-lev","Week 2"
8,"Louisville","1-0",686,"19","michael-lev","Week 2"
9,"Washington","1-0",884,"14","michael-lev","Week 2"
10,"Texas","1-0",743,"-","michael-lev","Week 2"
11,"Notre Dame","0-1",528,"10","michael-lev","Week 2"
12,"Mississippi","0-1",493,"11","michael-lev","Week 2"
13,"Wisconsin","1-0",759,"-","michael-lev","Week 2"
14,"LSU","0-1",423,"5","michael-lev","Week 2"
15,"Miami","1-0",137,"-","michael-lev","Week 2"
16,"Texas A&M","1-0",477,"-","michael-lev","Week 2"
17,"Oklahoma","0-1",664,"3","michael-lev","Week 2"
18,"UCLA","0-1",62,"-","michael-lev","Week 2"
19,"Tennessee","1-0",573,"9","michael-lev","Week 2"
20,"Oklahoma State","1-0",409,"21","michael-lev","Week 2"
21,"Oregon","1-0",242,"24","michael-lev","Week 2"
22,"Iowa","1-0",588,"17","michael-lev","Week 2"
23,"Georgia","1-0",877,"18","michael-lev","Week 2"
24,"Michigan State","1-0",722,"12","michael-lev","Week 2"
25,"Utah","1-0",43,"-","michael-lev","Week 2"
1,"Alabama","1-0",1518,"1","mike-barber","Week 2"
2,"Clemson","1-0",1416,"2","mike-barber","Week 2"
3,"Florida State","1-0",1413,"4","mike-barber","Week 2"
4,"Ohio State","1-0",1324,"6","mike-barber","Week 2"
5,"Michigan","1-0",1261,"7","mike-barber","Week 2"
6,"TCU","1-0",635,"13","mike-barber","Week 2"
7,"Stanford","1-0",1140,"8","mike-barber","Week 2"
8,"Washington","1-0",884,"14","mike-barber","Week 2"
9,"Wisconsin","1-0",759,"-","mike-barber","Week 2"
10,"Houston","1-0",1243,"15","mike-barber","Week 2"
11,"Michigan State","1-0",722,"12","mike-barber","Week 2"
12,"Florida","1-0",117,"25","mike-barber","Week 2"
13,"Tennessee","1-0",573,"9","mike-barber","Week 2"
14,"Georgia","1-0",877,"18","mike-barber","Week 2"
15,"Oregon","1-0",242,"24","mike-barber","Week 2"
16,"Louisville","1-0",686,"19","mike-barber","Week 2"
17,"Texas","1-0",743,"-","mike-barber","Week 2"
18,"Oklahoma","0-1",664,"3","mike-barber","Week 2"
19,"LSU","0-1",423,"5","mike-barber","Week 2"
20,"Iowa","1-0",588,"17","mike-barber","Week 2"
21,"Texas A&M","1-0",477,"-","mike-barber","Week 2"
22,"Oklahoma State","1-0",409,"21","mike-barber","Week 2"
23,"Notre Dame","0-1",528,"10","mike-barber","Week 2"
24,"Baylor","1-0",296,"23","mike-barber","Week 2"
25,"UCLA","0-1",62,"-","mike-barber","Week 2"
1,"Alabama","1-0",1518,"1","mitch-vingle","Week 2"
2,"Ohio State","1-0",1324,"6","mitch-vingle","Week 2"
3,"Florida State","1-0",1413,"4","mitch-vingle","Week 2"
4,"Clemson","1-0",1416,"2","mitch-vingle","Week 2"
5,"Houston","1-0",1243,"15","mitch-vingle","Week 2"
6,"Georgia","1-0",877,"18","mitch-vingle","Week 2"
7,"Wisconsin","1-0",759,"-","mitch-vingle","Week 2"
8,"Michigan","1-0",1261,"7","mitch-vingle","Week 2"
9,"Texas","1-0",743,"-","mitch-vingle","Week 2"
10,"Stanford","1-0",1140,"8","mitch-vingle","Week 2"
11,"Mississippi","0-1",493,"11","mitch-vingle","Week 2"
12,"Notre Dame","0-1",528,"10","mitch-vingle","Week 2"
13,"LSU","0-1",423,"5","mitch-vingle","Week 2"
14,"Auburn","0-1",13,"-","mitch-vingle","Week 2"
15,"Texas A&M","1-0",477,"-","mitch-vingle","Week 2"
16,"Oklahoma","0-1",664,"3","mitch-vingle","Week 2"
17,"Oklahoma State","1-0",409,"21","mitch-vingle","Week 2"
18,"TCU","1-0",635,"13","mitch-vingle","Week 2"
19,"Iowa","1-0",588,"17","mitch-vingle","Week 2"
20,"Michigan State","1-0",722,"12","mitch-vingle","Week 2"
21,"Washington","1-0",884,"14","mitch-vingle","Week 2"
22,"Louisville","1-0",686,"19","mitch-vingle","Week 2"
23,"North Carolina","0-1",23,"-","mitch-vingle","Week 2"
24,"Baylor","1-0",296,"23","mitch-vingle","Week 2"
25,"West Virginia","1-0",1,"-","mitch-vingle","Week 2"
1,"Alabama","1-0",1518,"1","nathan-deen","Week 2"
2,"Clemson","1-0",1416,"2","nathan-deen","Week 2"
3,"Michigan","1-0",1261,"7","nathan-deen","Week 2"
4,"Houston","1-0",1243,"15","nathan-deen","Week 2"
5,"Ohio State","1-0",1324,"6","nathan-deen","Week 2"
6,"Florida State","1-0",1413,"4","nathan-deen","Week 2"
7,"Georgia","1-0",877,"18","nathan-deen","Week 2"
8,"Washington","1-0",884,"14","nathan-deen","Week 2"
9,"Iowa","1-0",588,"17","nathan-deen","Week 2"
10,"Stanford","1-0",1140,"8","nathan-deen","Week 2"
11,"Tennessee","1-0",573,"9","nathan-deen","Week 2"
12,"Oklahoma","0-1",664,"3","nathan-deen","Week 2"
13,"Baylor","1-0",296,"23","nathan-deen","Week 2"
14,"Louisville","1-0",686,"19","nathan-deen","Week 2"
15,"Oklahoma State","1-0",409,"21","nathan-deen","Week 2"
16,"Texas","1-0",743,"-","nathan-deen","Week 2"
17,"Texas A&M","1-0",477,"-","nathan-deen","Week 2"
18,"Wisconsin","1-0",759,"-","nathan-deen","Week 2"
19,"Oregon","1-0",242,"24","nathan-deen","Week 2"
20,"Notre Dame","0-1",528,"10","nathan-deen","Week 2"
21,"LSU","0-1",423,"5","nathan-deen","Week 2"
22,"Mississippi","0-1",493,"11","nathan-deen","Week 2"
23,"Boise State","1-0",50,"-","nathan-deen","Week 2"
24,"Florida","1-0",117,"25","nathan-deen","Week 2"
25,"UCLA","0-1",62,"-","nathan-deen","Week 2"
1,"Alabama","1-0",1518,"1","ngozi-ekeledo","Week 2"
2,"Florida State","1-0",1413,"4","ngozi-ekeledo","Week 2"
3,"Ohio State","1-0",1324,"6","ngozi-ekeledo","Week 2"
4,"Houston","1-0",1243,"15","ngozi-ekeledo","Week 2"
5,"Clemson","1-0",1416,"2","ngozi-ekeledo","Week 2"
6,"Michigan","1-0",1261,"7","ngozi-ekeledo","Week 2"
7,"Stanford","1-0",1140,"8","ngozi-ekeledo","Week 2"
8,"Washington","1-0",884,"14","ngozi-ekeledo","Week 2"
9,"Georgia","1-0",877,"18","ngozi-ekeledo","Week 2"
10,"Louisville","1-0",686,"19","ngozi-ekeledo","Week 2"
11,"Oklahoma","0-1",664,"3","ngozi-ekeledo","Week 2"
12,"Wisconsin","1-0",759,"-","ngozi-ekeledo","Week 2"
13,"Michigan State","1-0",722,"12","ngozi-ekeledo","Week 2"
14,"Texas","1-0",743,"-","ngozi-ekeledo","Week 2"
15,"Texas A&M","1-0",477,"-","ngozi-ekeledo","Week 2"
16,"Notre Dame","0-1",528,"10","ngozi-ekeledo","Week 2"
17,"Iowa","1-0",588,"17","ngozi-ekeledo","Week 2"
18,"Mississippi","0-1",493,"11","ngozi-ekeledo","Week 2"
19,"TCU","1-0",635,"13","ngozi-ekeledo","Week 2"
20,"Oklahoma State","1-0",409,"21","ngozi-ekeledo","Week 2"
21,"Baylor","1-0",296,"23","ngozi-ekeledo","Week 2"
22,"LSU","0-1",423,"5","ngozi-ekeledo","Week 2"
23,"Tennessee","1-0",573,"9","ngozi-ekeledo","Week 2"
24,"Oregon","1-0",242,"24","ngozi-ekeledo","Week 2"
25,"UCLA","0-1",62,"-","ngozi-ekeledo","Week 2"
1,"Alabama","1-0",1518,"1","pat-caputo","Week 2"
2,"Clemson","1-0",1416,"2","pat-caputo","Week 2"
3,"Florida State","1-0",1413,"4","pat-caputo","Week 2"
4,"Ohio State","1-0",1324,"6","pat-caputo","Week 2"
5,"Michigan","1-0",1261,"7","pat-caputo","Week 2"
6,"Stanford","1-0",1140,"8","pat-caputo","Week 2"
7,"Houston","1-0",1243,"15","pat-caputo","Week 2"
8,"Washington","1-0",884,"14","pat-caputo","Week 2"
9,"Georgia","1-0",877,"18","pat-caputo","Week 2"
10,"Louisville","1-0",686,"19","pat-caputo","Week 2"
11,"Iowa","1-0",588,"17","pat-caputo","Week 2"
12,"Texas","1-0",743,"-","pat-caputo","Week 2"
13,"Wisconsin","1-0",759,"-","pat-caputo","Week 2"
14,"Tennessee","1-0",573,"9","pat-caputo","Week 2"
15,"Michigan State","1-0",722,"12","pat-caputo","Week 2"
16,"Miami","1-0",137,"-","pat-caputo","Week 2"
17,"Texas A&M","1-0",477,"-","pat-caputo","Week 2"
18,"Baylor","1-0",296,"23","pat-caputo","Week 2"
19,"TCU","1-0",635,"13","pat-caputo","Week 2"
20,"Oregon","1-0",242,"24","pat-caputo","Week 2"
21,"Oklahoma State","1-0",409,"21","pat-caputo","Week 2"
22,"Notre Dame","0-1",528,"10","pat-caputo","Week 2"
23,"Mississippi","0-1",493,"11","pat-caputo","Week 2"
24,"LSU","0-1",423,"5","pat-caputo","Week 2"
25,"Oklahoma","0-1",664,"3","pat-caputo","Week 2"
1,"Alabama","1-0",1518,"1","patrick-brown","Week 2"
2,"Florida State","1-0",1413,"4","patrick-brown","Week 2"
3,"Houston","1-0",1243,"15","patrick-brown","Week 2"
4,"Clemson","1-0",1416,"2","patrick-brown","Week 2"
5,"Ohio State","1-0",1324,"6","patrick-brown","Week 2"
6,"Michigan","1-0",1261,"7","patrick-brown","Week 2"
7,"Texas","1-0",743,"-","patrick-brown","Week 2"
8,"Stanford","1-0",1140,"8","patrick-brown","Week 2"
9,"Wisconsin","1-0",759,"-","patrick-brown","Week 2"
10,"Texas A&M","1-0",477,"-","patrick-brown","Week 2"
11,"Louisville","1-0",686,"19","patrick-brown","Week 2"
12,"Georgia","1-0",877,"18","patrick-brown","Week 2"
13,"Washington","1-0",884,"14","patrick-brown","Week 2"
14,"Notre Dame","0-1",528,"10","patrick-brown","Week 2"
15,"Oregon","1-0",242,"24","patrick-brown","Week 2"
16,"Mississippi","0-1",493,"11","patrick-brown","Week 2"
17,"Oklahoma","0-1",664,"3","patrick-brown","Week 2"
18,"Tennessee","1-0",573,"9","patrick-brown","Week 2"
19,"TCU","1-0",635,"13","patrick-brown","Week 2"
20,"Oklahoma State","1-0",409,"21","patrick-brown","Week 2"
21,"Baylor","1-0",296,"23","patrick-brown","Week 2"
22,"LSU","0-1",423,"5","patrick-brown","Week 2"
23,"Michigan State","1-0",722,"12","patrick-brown","Week 2"
24,"UCLA","0-1",62,"-","patrick-brown","Week 2"
25,"Iowa","1-0",588,"17","patrick-brown","Week 2"
1,"Florida State","1-0",1413,"4","pete-diprimio","Week 2"
2,"Alabama","1-0",1518,"1","pete-diprimio","Week 2"
3,"Ohio State","1-0",1324,"6","pete-diprimio","Week 2"
4,"Clemson","1-0",1416,"2","pete-diprimio","Week 2"
5,"Houston","1-0",1243,"15","pete-diprimio","Week 2"
6,"Stanford","1-0",1140,"8","pete-diprimio","Week 2"
7,"Michigan","1-0",1261,"7","pete-diprimio","Week 2"
8,"Washington","1-0",884,"14","pete-diprimio","Week 2"
9,"Michigan State","1-0",722,"12","pete-diprimio","Week 2"
10,"TCU","1-0",635,"13","pete-diprimio","Week 2"
11,"Oklahoma","0-1",664,"3","pete-diprimio","Week 2"
12,"Georgia","1-0",877,"18","pete-diprimio","Week 2"
13,"Iowa","1-0",588,"17","pete-diprimio","Week 2"
14,"Louisville","1-0",686,"19","pete-diprimio","Week 2"
15,"Texas","1-0",743,"-","pete-diprimio","Week 2"
16,"Mississippi","0-1",493,"11","pete-diprimio","Week 2"
17,"Tennessee","1-0",573,"9","pete-diprimio","Week 2"
18,"Wisconsin","1-0",759,"-","pete-diprimio","Week 2"
19,"Notre Dame","0-1",528,"10","pete-diprimio","Week 2"
20,"Boise State","1-0",50,"-","pete-diprimio","Week 2"
21,"Nebraska","1-0",13,"-","pete-diprimio","Week 2"
22,"Texas A&M","1-0",477,"-","pete-diprimio","Week 2"
23,"Baylor","1-0",296,"23","pete-diprimio","Week 2"
24,"Oklahoma State","1-0",409,"21","pete-diprimio","Week 2"
25,"LSU","0-1",423,"5","pete-diprimio","Week 2"
1,"Alabama","1-0",1518,"1","rob-long","Week 2"
2,"Clemson","1-0",1416,"2","rob-long","Week 2"
3,"Ohio State","1-0",1324,"6","rob-long","Week 2"
4,"Florida State","1-0",1413,"4","rob-long","Week 2"
5,"Stanford","1-0",1140,"8","rob-long","Week 2"
6,"Michigan","1-0",1261,"7","rob-long","Week 2"
7,"Michigan State","1-0",722,"12","rob-long","Week 2"
8,"Houston","1-0",1243,"15","rob-long","Week 2"
9,"TCU","1-0",635,"13","rob-long","Week 2"
10,"Louisville","1-0",686,"19","rob-long","Week 2"
11,"Iowa","1-0",588,"17","rob-long","Week 2"
12,"Baylor","1-0",296,"23","rob-long","Week 2"
13,"Oklahoma State","1-0",409,"21","rob-long","Week 2"
14,"Georgia","1-0",877,"18","rob-long","Week 2"
15,"Texas","1-0",743,"-","rob-long","Week 2"
16,"Wisconsin","1-0",759,"-","rob-long","Week 2"
17,"Oklahoma","0-1",664,"3","rob-long","Week 2"
18,"Tennessee","1-0",573,"9","rob-long","Week 2"
19,"Washington","1-0",884,"14","rob-long","Week 2"
20,"Notre Dame","0-1",528,"10","rob-long","Week 2"
21,"Mississippi","0-1",493,"11","rob-long","Week 2"
22,"Florida","1-0",117,"25","rob-long","Week 2"
23,"Oregon","1-0",242,"24","rob-long","Week 2"
24,"Navy","1-0",2,"-","rob-long","Week 2"
25,"Utah","1-0",43,"-","rob-long","Week 2"
1,"Alabama","1-0",1518,"1","robert-cessna","Week 2"
2,"Clemson","1-0",1416,"2","robert-cessna","Week 2"
3,"Ohio State","1-0",1324,"6","robert-cessna","Week 2"
4,"Florida State","1-0",1413,"4","robert-cessna","Week 2"
5,"Michigan","1-0",1261,"7","robert-cessna","Week 2"
6,"Stanford","1-0",1140,"8","robert-cessna","Week 2"
7,"Houston","1-0",1243,"15","robert-cessna","Week 2"
8,"TCU","1-0",635,"13","robert-cessna","Week 2"
9,"Michigan State","1-0",722,"12","robert-cessna","Week 2"
10,"Georgia","1-0",877,"18","robert-cessna","Week 2"
11,"Tennessee","1-0",573,"9","robert-cessna","Week 2"
12,"Washington","1-0",884,"14","robert-cessna","Week 2"
13,"Mississippi","0-1",493,"11","robert-cessna","Week 2"
14,"Louisville","1-0",686,"19","robert-cessna","Week 2"
15,"Oklahoma","0-1",664,"3","robert-cessna","Week 2"
16,"Baylor","1-0",296,"23","robert-cessna","Week 2"
17,"Texas A&M","1-0",477,"-","robert-cessna","Week 2"
18,"Texas","1-0",743,"-","robert-cessna","Week 2"
19,"Notre Dame","0-1",528,"10","robert-cessna","Week 2"
20,"Wisconsin","1-0",759,"-","robert-cessna","Week 2"
21,"LSU","0-1",423,"5","robert-cessna","Week 2"
22,"Iowa","1-0",588,"17","robert-cessna","Week 2"
23,"Boise State","1-0",50,"-","robert-cessna","Week 2"
24,"Oklahoma State","1-0",409,"21","robert-cessna","Week 2"
25,"Oregon","1-0",242,"24","robert-cessna","Week 2"
1,"Alabama","1-0",1518,"1","robert-gagliardi","Week 2"
2,"Clemson","1-0",1416,"2","robert-gagliardi","Week 2"
3,"Florida State","1-0",1413,"4","robert-gagliardi","Week 2"
4,"Ohio State","1-0",1324,"6","robert-gagliardi","Week 2"
5,"Michigan","1-0",1261,"7","robert-gagliardi","Week 2"
6,"Stanford","1-0",1140,"8","robert-gagliardi","Week 2"
7,"Houston","1-0",1243,"15","robert-gagliardi","Week 2"
8,"Tennessee","1-0",573,"9","robert-gagliardi","Week 2"
9,"Michigan State","1-0",722,"12","robert-gagliardi","Week 2"
10,"TCU","1-0",635,"13","robert-gagliardi","Week 2"
11,"Oklahoma","0-1",664,"3","robert-gagliardi","Week 2"
12,"Washington","1-0",884,"14","robert-gagliardi","Week 2"
13,"Louisville","1-0",686,"19","robert-gagliardi","Week 2"
14,"Notre Dame","0-1",528,"10","robert-gagliardi","Week 2"
15,"Mississippi","0-1",493,"11","robert-gagliardi","Week 2"
16,"Wisconsin","1-0",759,"-","robert-gagliardi","Week 2"
17,"Iowa","1-0",588,"17","robert-gagliardi","Week 2"
18,"LSU","0-1",423,"5","robert-gagliardi","Week 2"
19,"Baylor","1-0",296,"23","robert-gagliardi","Week 2"
20,"Florida","1-0",117,"25","robert-gagliardi","Week 2"
21,"Georgia","1-0",877,"18","robert-gagliardi","Week 2"
22,"Texas","1-0",743,"-","robert-gagliardi","Week 2"
23,"Oklahoma State","1-0",409,"21","robert-gagliardi","Week 2"
24,"Texas A&M","1-0",477,"-","robert-gagliardi","Week 2"
25,"San Diego State","1-0",37,"-","robert-gagliardi","Week 2"
1,"Florida State","1-0",1413,"4","ross-dellenger","Week 2"
2,"Alabama","1-0",1518,"1","ross-dellenger","Week 2"
3,"Clemson","1-0",1416,"2","ross-dellenger","Week 2"
4,"Houston","1-0",1243,"15","ross-dellenger","Week 2"
5,"Stanford","1-0",1140,"8","ross-dellenger","Week 2"
6,"Michigan","1-0",1261,"7","ross-dellenger","Week 2"
7,"Ohio State","1-0",1324,"6","ross-dellenger","Week 2"
8,"Louisville","1-0",686,"19","ross-dellenger","Week 2"
9,"Oklahoma","0-1",664,"3","ross-dellenger","Week 2"
10,"Georgia","1-0",877,"18","ross-dellenger","Week 2"
11,"Washington","1-0",884,"14","ross-dellenger","Week 2"
